Area	Brand	Age	Device	Region	RGB Count	"Data User count
Monthly usage>100 MB"	 Total Data Usage (GB) 	" Total usage of Data Users with
Monthly usage>100 MB "
Selected	AT	45-59 yrs	Basic	Comilla	17539	2004	" 3,310 "	" 3,282 "
Selected	AT	45-59 yrs	Others	Comilla	2152	490	 678 	 671 
Selected	AT	60+ yrs	2G Device	Comilla	2424	233	 328 	 325 
Selected	AT	60+ yrs	3G Device	Comilla	3186	1529	" 2,973 "	" 2,962 "
Selected	AT	60+ yrs	4G Device	Comilla	1524	981	" 2,841 "	" 2,836 "
Selected	AT	60+ yrs	Basic	Comilla	4804	464	 802 	 796 
Selected	AT	60+ yrs	Others	Comilla	703	139	 187 	 184 
Selected	AT	OTHERS	2G Device	Comilla	11	0	 -   	
Selected	AT	OTHERS	3G Device	Comilla	10	0	 -   	
Selected	AT	OTHERS	4G Device	Comilla	0	0	 -   	
Selected	AT	OTHERS	Basic	Comilla	13	0	 0 	
Selected	AT	OTHERS	Others	Comilla	33	0	 0 	
Selected	AT	<=24 yrs	2G Device	Dhaka Metro	12900	1601	" 1,983 "	" 1,946 "
Selected	AT	<=24 yrs	3G Device	Dhaka Metro	26956	8730	" 13,594 "	" 13,464 "
Selected	AT	<=24 yrs	4G Device	Dhaka Metro	22590	9912	" 18,411 "	" 18,299 "
Selected	AT	<=24 yrs	Basic	Dhaka Metro	23779	2761	" 4,098 "	" 4,042 "
Selected	AT	<=24 yrs	Others	Dhaka Metro	4739	812	" 1,001 "	 985 
Selected	AT	25-29 yrs	2G Device	Dhaka Metro	27791	2355	" 3,116 "	" 3,061 "
Selected	AT	25-29 yrs	3G Device	Dhaka Metro	54738	15510	" 25,035 "	" 24,793 "
Selected	AT	25-29 yrs	4G Device	Dhaka Metro	40050	16389	" 34,007 "	" 33,823 "
Selected	AT	25-29 yrs	Basic	Dhaka Metro	52392	4322	" 6,440 "	" 6,350 "
Selected	AT	25-29 yrs	Others	Dhaka Metro	8655	1225	" 1,665 "	" 1,642 "
Selected	AT	30-34 yrs	2G Device	Dhaka Metro	29962	1948	" 2,733 "	" 2,685 "
Selected	AT	30-34 yrs	3G Device	Dhaka Metro	50755	13170	" 23,230 "	" 23,024 "
Selected	AT	30-34 yrs	4G Device	Dhaka Metro	30879	11900	" 26,640 "	" 26,511 "
Selected	AT	30-34 yrs	Basic	Dhaka Metro	56834	3808	" 5,672 "	" 5,587 "
Selected	AT	30-34 yrs	Others	Dhaka Metro	10024	1049	" 1,519 "	" 1,498 "
Selected	AT	35-39 yrs	2G Device	Dhaka Metro	25483	1522	" 1,978 "	" 1,942 "
Selected	AT	35-39 yrs	3G Device	Dhaka Metro	39032	9897	" 17,694 "	" 17,529 "
Selected	AT	35-39 yrs	4G Device	Dhaka Metro	21732	7998	" 18,694 "	" 18,596 "
Selected	AT	35-39 yrs	Basic	Dhaka Metro	47051	2842	" 4,109 "	" 4,043 "
Selected	AT	35-39 yrs	Others	Dhaka Metro	8401	715	 970 	 954 
Selected	AT	40-44 yrs	2G Device	Dhaka Metro	18557	1077	" 1,426 "	" 1,397 "
Selected	AT	40-44 yrs	3G Device	Dhaka Metro	28342	6928	" 12,098 "	" 11,974 "
Selected	AT	40-44 yrs	4G Device	Dhaka Metro	16273	6031	" 13,365 "	" 13,287 "
Selected	AT	40-44 yrs	Basic	Dhaka Metro	32623	2043	" 2,936 "	" 2,885 "
Selected	AT	40-44 yrs	Others	Dhaka Metro	5298	479	 689 	 678 
Selected	AT	45-59 yrs	2G Device	Dhaka Metro	35359	1949	" 2,419 "	" 2,361 "
Selected	AT	45-59 yrs	3G Device	Dhaka Metro	50393	12149	" 19,248 "	" 19,017 "
Selected	AT	45-59 yrs	4G Device	Dhaka Metro	32877	12567	" 24,754 "	" 24,576 "
Selected	AT	45-59 yrs	Basic	Dhaka Metro	57377	3492	" 4,862 "	" 4,773 "
Selected	AT	45-59 yrs	Others	Dhaka Metro	10018	808	" 1,055 "	" 1,037 "
Selected	AT	60+ yrs	2G Device	Dhaka Metro	8404	347	 357 	 348 
Selected	AT	60+ yrs	3G Device	Dhaka Metro	9971	2095	" 3,235 "	" 3,192 "
Selected	AT	60+ yrs	4G Device	Dhaka Metro	6384	2298	" 4,451 "	" 4,417 "
Selected	AT	60+ yrs	Basic	Dhaka Metro	12716	617	 828 	 812 
Selected	AT	60+ yrs	Others	Dhaka Metro	3256	127	 136 	 133 
Selected	AT	OTHERS	2G Device	Dhaka Metro	22	0	 0 	
Selected	AT	OTHERS	3G Device	Dhaka Metro	13	0	 0 	
Selected	AT	OTHERS	4G Device	Dhaka Metro	13	3	 3 	 3 
Selected	AT	OTHERS	Basic	Dhaka Metro	51	1	 9 	 9 
Selected	AT	OTHERS	Others	Dhaka Metro	46	0	 -   	
Selected	AT	<=24 yrs	2G Device	Dhaka North	13907	2070	" 3,008 "	" 2,966 "
Selected	AT	<=24 yrs	3G Device	Dhaka North	28194	11008	" 19,427 "	" 19,299 "
Selected	AT	<=24 yrs	4G Device	Dhaka North	18452	8823	" 19,349 "	" 19,261 "
Selected	AT	<=24 yrs	Basic	Dhaka North	26697	3658	" 5,363 "	" 5,298 "
Selected	AT	<=24 yrs	Others	Dhaka North	4130	1036	" 1,289 "	" 1,270 "
Selected	AT	25-29 yrs	2G Device	Dhaka North	30251	2938	" 4,282 "	" 4,219 "
Selected	AT	25-29 yrs	3G Device	Dhaka North	55610	18047	" 32,073 "	" 31,839 "
Selected	AT	25-29 yrs	4G Device	Dhaka North	31867	13835	" 32,436 "	" 32,302 "
Selected	AT	25-29 yrs	Basic	Dhaka North	60762	5759	" 8,635 "	" 8,526 "
Selected	AT	25-29 yrs	Others	Dhaka North	6790	1367	" 1,698 "	" 1,676 "
Selected	AT	30-34 yrs	2G Device	Dhaka North	35402	2653	" 3,893 "	" 3,833 "
Selected	AT	30-34 yrs	3G Device	Dhaka North	55759	16453	" 30,429 "	" 30,211 "
Selected	AT	30-34 yrs	4G Device	Dhaka North	26444	10815	" 27,510 "	" 27,404 "
Selected	AT	30-34 yrs	Basic	Dhaka North	72137	5577	" 8,334 "	" 8,222 "
Selected	AT	30-34 yrs	Others	Dhaka North	7656	1223	" 1,558 "	" 1,537 "
Selected	AT	35-39 yrs	2G Device	Dhaka North	29659	2017	" 2,766 "	" 2,717 "
Selected	AT	35-39 yrs	3G Device	Dhaka North	42713	12088	" 22,150 "	" 21,982 "
Selected	AT	35-39 yrs	4G Device	Dhaka North	19473	7870	" 19,485 "	" 19,404 "
Selected	AT	35-39 yrs	Basic	Dhaka North	57372	3970	" 6,150 "	" 6,063 "
Selected	AT	35-39 yrs	Others	Dhaka North	5988	823	" 1,079 "	" 1,062 "
Selected	AT	40-44 yrs	2G Device	Dhaka North	19485	1386	" 1,833 "	" 1,796 "
Selected	AT	40-44 yrs	3G Device	Dhaka North	28016	7708	" 14,004 "	" 13,887 "
Selected	AT	40-44 yrs	4G Device	Dhaka North	14046	5672	" 13,851 "	" 13,788 "
Selected	AT	40-44 yrs	Basic	Dhaka North	35839	2542	" 3,877 "	" 3,817 "
Selected	AT	40-44 yrs	Others	Dhaka North	3934	547	 732 	 721 
Selected	AT	45-59 yrs	2G Device	Dhaka North	33273	2276	" 2,863 "	" 2,801 "
Selected	AT	45-59 yrs	3G Device	Dhaka North	45337	12387	" 21,961 "	" 21,760 "
Selected	AT	45-59 yrs	4G Device	Dhaka North	24336	9915	" 22,385 "	" 22,258 "
Selected	AT	45-59 yrs	Basic	Dhaka North	58558	4024	" 5,628 "	" 5,530 "
Selected	AT	45-59 yrs	Others	Dhaka North	6470	774	 941 	 927 
Selected	AT	60+ yrs	2G Device	Dhaka North	7453	361	 461 	 451 
Selected	AT	60+ yrs	3G Device	Dhaka North	8438	2072	" 3,651 "	" 3,616 "
Selected	AT	60+ yrs	4G Device	Dhaka North	4327	1640	" 3,681 "	" 3,660 "
Selected	AT	60+ yrs	Basic	Dhaka North	12473	721	" 1,004 "	 987 
Selected	AT	60+ yrs	Others	Dhaka North	1779	142	 166 	 163 
Selected	AT	OTHERS	2G Device	Dhaka North	16	0	 0 	
Selected	AT	OTHERS	3G Device	Dhaka North	16	2	 1 	 1 
Selected	AT	OTHERS	4G Device	Dhaka North	6	0	 -   	
Selected	AT	OTHERS	Basic	Dhaka North	20	0	 0 	
Selected	AT	OTHERS	Others	Dhaka North	27	0	 -   	
Selected	AT	<=24 yrs	2G Device	Dhaka South	6750	1049	" 1,613 "	" 1,592 "
Selected	AT	<=24 yrs	3G Device	Dhaka South	13783	5859	" 10,763 "	" 10,700 "
Selected	AT	<=24 yrs	4G Device	Dhaka South	8125	4261	" 9,871 "	" 9,837 "
Selected	AT	<=24 yrs	Basic	Dhaka South	13289	2142	" 3,429 "	" 3,399 "
Selected	AT	<=24 yrs	Others	Dhaka South	2591	663	 871 	 860 
Selected	AT	25-29 yrs	2G Device	Dhaka South	18120	2064	" 2,830 "	" 2,787 "
Selected	AT	25-29 yrs	3G Device	Dhaka South	32706	11881	" 21,505 "	" 21,367 "
Selected	AT	25-29 yrs	4G Device	Dhaka South	17104	8083	" 20,541 "	" 20,468 "
Selected	AT	25-29 yrs	Basic	Dhaka South	35808	4092	" 6,544 "	" 6,477 "
Selected	AT	25-29 yrs	Others	Dhaka South	4751	1048	" 1,470 "	" 1,454 "
Selected	AT	30-34 yrs	2G Device	Dhaka South	23026	1925	" 2,778 "	" 2,739 "
Selected	AT	30-34 yrs	3G Device	Dhaka South	35727	11760	" 21,938 "	" 21,796 "
Selected	AT	30-34 yrs	4G Device	Dhaka South	16109	7035	" 18,951 "	" 18,885 "
Selected	AT	30-34 yrs	Basic	Dhaka South	46517	4059	" 6,785 "	" 6,711 "
Selected	AT	30-34 yrs	Others	Dhaka South	6195	1103	" 1,602 "	" 1,585 "
Selected	AT	35-39 yrs	2G Device	Dhaka South	19971	1570	" 2,152 "	" 2,120 "
Selected	AT	35-39 yrs	3G Device	Dhaka South	28370	8853	" 16,278 "	" 16,162 "
Selected	AT	35-39 yrs	4G Device	Dhaka South	12141	5221	" 13,971 "	" 13,918 "
Selected	AT	35-39 yrs	Basic	Dhaka South	39313	3036	" 4,863 "	" 4,803 "
Selected	AT	35-39 yrs	Others	Dhaka South	5039	818	" 1,277 "	" 1,262 "
Selected	AT	40-44 yrs	2G Device	Dhaka South	14566	1147	" 1,471 "	" 1,445 "
Selected	AT	40-44 yrs	3G Device	Dhaka South	19834	6195	" 11,543 "	" 11,461 "
Selected	AT	40-44 yrs	4G Device	Dhaka South	8615	3741	" 9,374 "	" 9,337 "
Selected	AT	40-44 yrs	Basic	Dhaka South	27147	2257	" 3,366 "	" 3,319 "
Selected	AT	40-44 yrs	Others	Dhaka South	3410	550	 725 	 716 
Selected	AT	45-59 yrs	2G Device	Dhaka South	25978	1982	" 2,387 "	" 2,339 "
Selected	AT	45-59 yrs	3G Device	Dhaka South	33140	10182	" 17,460 "	" 17,315 "
Selected	AT	45-59 yrs	4G Device	Dhaka South	14819	6412	" 15,517 "	" 15,445 "
Selected	AT	45-59 yrs	Basic	Dhaka South	46725	3790	" 5,562 "	" 5,488 "
Selected	AT	45-59 yrs	Others	Dhaka South	5690	812	" 1,212 "	" 1,197 "
Selected	AT	60+ yrs	2G Device	Dhaka South	6205	361	 528 	 519 
Selected	AT	60+ yrs	3G Device	Dhaka South	6272	1718	" 2,980 "	" 2,954 "
Selected	AT	60+ yrs	4G Device	Dhaka South	2663	1111	" 2,639 "	" 2,627 "
Selected	AT	60+ yrs	Basic	Dhaka South	10809	628	" 1,065 "	" 1,051 "
Selected	AT	60+ yrs	Others	Dhaka South	1659	152	 232 	 229 
Selected	AT	OTHERS	2G Device	Dhaka South	9	0	 0 	
Selected	AT	OTHERS	3G Device	Dhaka South	6	0	 0 	
Selected	AT	OTHERS	4G Device	Dhaka South	2	0	 -   	
Selected	AT	OTHERS	Basic	Dhaka South	17	0	 0 	
Selected	AT	OTHERS	Others	Dhaka South	37	0	 -   	
Selected	AT	<=24 yrs	2G Device	Khulna	2611	746	" 1,491 "	" 1,485 "
Selected	AT	<=24 yrs	3G Device	Khulna	6136	3610	" 8,824 "	" 8,807 "
Selected	AT	<=24 yrs	4G Device	Khulna	3149	2147	" 6,561 "	" 6,553 "
Selected	AT	<=24 yrs	Basic	Khulna	4411	1148	" 2,398 "	" 2,388 "
Selected	AT	<=24 yrs	Others	Khulna	1053	469	 622 	 616 
Selected	AT	25-29 yrs	2G Device	Khulna	3814	614	" 1,122 "	" 1,115 "
Selected	AT	25-29 yrs	3G Device	Khulna	6683	3100	" 7,394 "	" 7,373 "
Selected	AT	25-29 yrs	4G Device	Khulna	3104	1772	" 5,290 "	" 5,283 "
Selected	AT	25-29 yrs	Basic	Khulna	6302	896	" 1,811 "	" 1,801 "
Selected	AT	25-29 yrs	Others	Khulna	958	313	 426 	 421 
Selected	AT	30-34 yrs	2G Device	Khulna	3882	416	 794 	 788 
Selected	AT	30-34 yrs	3G Device	Khulna	5718	2253	" 5,195 "	" 5,175 "
Selected	AT	30-34 yrs	4G Device	Khulna	2219	1171	" 3,784 "	" 3,779 "
Selected	AT	30-34 yrs	Basic	Khulna	6915	702	" 1,459 "	" 1,450 "
Selected	AT	30-34 yrs	Others	Khulna	978	236	 293 	 289 
Selected	AT	35-39 yrs	2G Device	Khulna	3581	336	 556 	 550 
Selected	AT	35-39 yrs	3G Device	Khulna	4812	1825	" 4,022 "	" 4,007 "
Selected	AT	35-39 yrs	4G Device	Khulna	1694	853	" 2,691 "	" 2,686 "
Selected	AT	35-39 yrs	Basic	Khulna	6372	545	" 1,010 "	" 1,001 "
Selected	AT	35-39 yrs	Others	Khulna	915	230	 297 	 294 
Selected	AT	40-44 yrs	2G Device	Khulna	2613	244	 340 	 336 
Selected	AT	40-44 yrs	3G Device	Khulna	3494	1267	" 3,008 "	" 2,994 "
Selected	AT	40-44 yrs	4G Device	Khulna	1309	638	" 1,832 "	" 1,829 "
Selected	AT	40-44 yrs	Basic	Khulna	4422	397	 851 	 843 
Selected	AT	40-44 yrs	Others	Khulna	639	124	 157 	 154 
Selected	AT	45-59 yrs	2G Device	Khulna	5516	451	 784 	 776 
Selected	AT	45-59 yrs	3G Device	Khulna	6386	2295	" 5,339 "	" 5,315 "
Selected	AT	45-59 yrs	4G Device	Khulna	2474	1218	" 3,939 "	" 3,933 "
Selected	AT	45-59 yrs	Basic	Khulna	8949	821	" 1,595 "	" 1,584 "
Selected	AT	45-59 yrs	Others	Khulna	1159	246	 307 	 303 
Selected	AT	60+ yrs	2G Device	Khulna	1517	72	 159 	 157 
Selected	AT	60+ yrs	3G Device	Khulna	1435	467	" 1,076 "	" 1,071 "
Selected	AT	60+ yrs	4G Device	Khulna	505	245	 700 	 698 
Selected	AT	60+ yrs	Basic	Khulna	2279	149	 275 	 272 
Selected	AT	60+ yrs	Others	Khulna	319	61	 59 	 58 
Selected	AT	OTHERS	2G Device	Khulna	1	0	 -   	
Selected	AT	OTHERS	3G Device	Khulna	3	0	 0 	
Selected	AT	OTHERS	4G Device	Khulna	1	0	 -   	
Selected	AT	OTHERS	Basic	Khulna	10	0	 0 	
Selected	AT	OTHERS	Others	Khulna	6	0	 -   	
Selected	AT	<=24 yrs	2G Device	Kushtia	369	104	 213 	 212 
Selected	AT	<=24 yrs	3G Device	Kushtia	833	465	" 1,278 "	" 1,276 "
Selected	AT	<=24 yrs	4G Device	Kushtia	427	267	 737 	 735 
Selected	AT	<=24 yrs	Basic	Kushtia	644	185	 399 	 398 
Selected	AT	<=24 yrs	Others	Kushtia	107	60	 94 	 94 
Selected	AT	25-29 yrs	2G Device	Kushtia	475	79	 134 	 134 
Selected	AT	25-29 yrs	3G Device	Kushtia	841	354	 755 	 752 
Selected	AT	25-29 yrs	4G Device	Kushtia	375	213	 697 	 696 
Selected	AT	25-29 yrs	Basic	Kushtia	810	114	 207 	 206 
Selected	AT	25-29 yrs	Others	Kushtia	123	57	 73 	 73 
Selected	AT	30-34 yrs	2G Device	Kushtia	470	53	 98 	 97 
Selected	AT	30-34 yrs	3G Device	Kushtia	710	257	 530 	 528 
Selected	AT	30-34 yrs	4G Device	Kushtia	263	126	 321 	 320 
Selected	AT	30-34 yrs	Basic	Kushtia	955	84	 142 	 142 
Selected	AT	30-34 yrs	Others	Kushtia	96	32	 31 	 31 
Selected	AT	35-39 yrs	2G Device	Kushtia	389	37	 66 	 65 
Selected	AT	35-39 yrs	3G Device	Kushtia	519	209	 449 	 447 
Selected	AT	35-39 yrs	4G Device	Kushtia	246	107	 358 	 357 
Selected	AT	35-39 yrs	Basic	Kushtia	752	67	 114 	 113 
Selected	AT	35-39 yrs	Others	Kushtia	73	23	 23 	 23 
Selected	AT	40-44 yrs	2G Device	Kushtia	326	45	 105 	 104 
Selected	AT	40-44 yrs	3G Device	Kushtia	460	148	 269 	 268 
Selected	AT	40-44 yrs	4G Device	Kushtia	195	81	 245 	 244 
Selected	AT	40-44 yrs	Basic	Kushtia	568	60	 107 	 106 
Selected	AT	40-44 yrs	Others	Kushtia	56	24	 29 	 29 
Selected	AT	45-59 yrs	2G Device	Kushtia	641	65	 88 	 87 
Selected	AT	45-59 yrs	3G Device	Kushtia	736	254	 561 	 559 
Selected	AT	45-59 yrs	4G Device	Kushtia	367	177	 508 	 507 
Selected	AT	45-59 yrs	Basic	Kushtia	1028	99	 155 	 154 
Selected	AT	45-59 yrs	Others	Kushtia	106	35	 39 	 39 
Selected	AT	60+ yrs	2G Device	Kushtia	178	14	 24 	 24 
Selected	AT	60+ yrs	3G Device	Kushtia	164	56	 120 	 120 
Selected	AT	60+ yrs	4G Device	Kushtia	65	37	 113 	 112 
Selected	AT	60+ yrs	Basic	Kushtia	268	24	 43 	 42 
Selected	AT	60+ yrs	Others	Kushtia	24	5	 6 	 6 
Selected	AT	OTHERS	2G Device	Kushtia				
Selected	AT	OTHERS	3G Device	Kushtia				
Selected	AT	OTHERS	4G Device	Kushtia				
Selected	AT	OTHERS	Basic	Kushtia				
Selected	AT	OTHERS	Others	Kushtia				
Selected	AT	<=24 yrs	2G Device	Mymensingh	1800	333	 523 	 519 
Selected	AT	<=24 yrs	3G Device	Mymensingh	3584	1658	" 3,102 "	" 3,087 "
Selected	AT	<=24 yrs	4G Device	Mymensingh	1879	1039	" 2,868 "	" 2,863 "
Selected	AT	<=24 yrs	Basic	Mymensingh	3122	590	" 1,013 "	" 1,006 "
Selected	AT	<=24 yrs	Others	Mymensingh	429	150	 182 	 180 
Selected	AT	25-29 yrs	2G Device	Mymensingh	2834	351	 531 	 524 
Selected	AT	25-29 yrs	3G Device	Mymensingh	4971	1858	" 4,008 "	" 3,989 "
Selected	AT	25-29 yrs	4G Device	Mymensingh	2103	1002	" 2,904 "	" 2,897 "
Selected	AT	25-29 yrs	Basic	Mymensingh	5214	690	" 1,139 "	" 1,129 "
Selected	AT	25-29 yrs	Others	Mymensingh	488	137	 130 	 128 
Selected	AT	30-34 yrs	2G Device	Mymensingh	2710	247	 344 	 339 
Selected	AT	30-34 yrs	3G Device	Mymensingh	4099	1414	" 2,804 "	" 2,788 "
Selected	AT	30-34 yrs	4G Device	Mymensingh	1701	759	" 2,242 "	" 2,236 "
Selected	AT	30-34 yrs	Basic	Mymensingh	5127	480	 865 	 857 
Selected	AT	30-34 yrs	Others	Mymensingh	532	90	 89 	 88 
Selected	AT	35-39 yrs	2G Device	Mymensingh	2434	216	 289 	 283 
Selected	AT	35-39 yrs	3G Device	Mymensingh	3501	1225	" 2,468 "	" 2,455 "
Selected	AT	35-39 yrs	4G Device	Mymensingh	1454	708	" 2,234 "	" 2,230 "
Selected	AT	35-39 yrs	Basic	Mymensingh	4592	420	 619 	 611 
Selected	AT	35-39 yrs	Others	Mymensingh	477	83	 109 	 107 
Selected	AT	40-44 yrs	2G Device	Mymensingh	1927	174	 232 	 228 
Selected	AT	40-44 yrs	3G Device	Mymensingh	2580	845	" 1,814 "	" 1,804 "
Selected	AT	40-44 yrs	4G Device	Mymensingh	1041	472	" 1,465 "	" 1,461 "
Selected	AT	40-44 yrs	Basic	Mymensingh	3275	352	 589 	 582 
Selected	AT	40-44 yrs	Others	Mymensingh	284	42	 51 	 50 
Selected	AT	45-59 yrs	2G Device	Mymensingh	3997	411	 559 	 551 
Selected	AT	45-59 yrs	3G Device	Mymensingh	5034	1685	" 3,311 "	" 3,291 "
Selected	AT	45-59 yrs	4G Device	Mymensingh	2138	973	" 2,678 "	" 2,670 "
Selected	AT	45-59 yrs	Basic	Mymensingh	6793	640	" 1,069 "	" 1,056 "
Selected	AT	45-59 yrs	Others	Mymensingh	598	101	 116 	 114 
Selected	AT	60+ yrs	2G Device	Mymensingh	1005	67	 96 	 95 
Selected	AT	60+ yrs	3G Device	Mymensingh	1098	324	 581 	 576 
Selected	AT	60+ yrs	4G Device	Mymensingh	448	200	 607 	 605 
Selected	AT	60+ yrs	Basic	Mymensingh	1628	111	 183 	 180 
Selected	AT	60+ yrs	Others	Mymensingh	202	30	 30 	 29 
Selected	AT	OTHERS	2G Device	Mymensingh	2	0	 -   	
Selected	AT	OTHERS	3G Device	Mymensingh	1	0	 -   	
Selected	AT	OTHERS	4G Device	Mymensingh				
Selected	AT	OTHERS	Basic	Mymensingh	1	0	 0 	
Selected	AT	OTHERS	Others	Mymensingh				
Selected	AT	<=24 yrs	2G Device	Noakhali	2751	649	" 1,088 "	" 1,080 "
Selected	AT	<=24 yrs	3G Device	Noakhali	6807	4171	" 9,656 "	" 9,634 "
Selected	AT	<=24 yrs	4G Device	Noakhali	3841	2672	" 8,346 "	" 8,336 "
Selected	AT	<=24 yrs	Basic	Noakhali	5553	1309	" 2,449 "	" 2,438 "
Selected	AT	<=24 yrs	Others	Noakhali	963	365	 587 	 583 
Selected	AT	25-29 yrs	2G Device	Noakhali	5372	873	" 1,460 "	" 1,449 "
Selected	AT	25-29 yrs	3G Device	Noakhali	11515	6110	" 13,654 "	" 13,618 "
Selected	AT	25-29 yrs	4G Device	Noakhali	6134	3996	" 13,022 "	" 13,006 "
Selected	AT	25-29 yrs	Basic	Noakhali	11378	1730	" 3,126 "	" 3,106 "
Selected	AT	25-29 yrs	Others	Noakhali	1703	431	 556 	 550 
Selected	AT	30-34 yrs	2G Device	Noakhali	5531	722	" 1,116 "	" 1,105 "
Selected	AT	30-34 yrs	3G Device	Noakhali	11199	5743	" 12,822 "	" 12,784 "
Selected	AT	30-34 yrs	4G Device	Noakhali	5758	3702	" 12,033 "	" 12,017 "
Selected	AT	30-34 yrs	Basic	Noakhali	11780	1507	" 2,588 "	" 2,569 "
Selected	AT	30-34 yrs	Others	Noakhali	2105	421	 582 	 576 
Selected	AT	35-39 yrs	2G Device	Noakhali	5225	616	 866 	 857 
Selected	AT	35-39 yrs	3G Device	Noakhali	9326	4568	" 9,709 "	" 9,678 "
Selected	AT	35-39 yrs	4G Device	Noakhali	4425	2790	" 8,766 "	" 8,754 "
Selected	AT	35-39 yrs	Basic	Noakhali	10653	1159	" 2,058 "	" 2,045 "
Selected	AT	35-39 yrs	Others	Noakhali	1939	341	 474 	 468 
Selected	AT	40-44 yrs	2G Device	Noakhali	3470	402	 589 	 582 
Selected	AT	40-44 yrs	3G Device	Noakhali	5960	2864	" 5,878 "	" 5,856 "
Selected	AT	40-44 yrs	4G Device	Noakhali	2715	1643	" 5,022 "	" 5,013 "
Selected	AT	40-44 yrs	Basic	Noakhali	6278	732	" 1,315 "	" 1,305 "
Selected	AT	40-44 yrs	Others	Noakhali	1154	211	 272 	 268 
Selected	AT	45-59 yrs	2G Device	Noakhali	6217	796	" 1,084 "	" 1,072 "
Selected	AT	45-59 yrs	3G Device	Noakhali	9902	4819	" 10,176 "	" 10,142 "
Selected	AT	45-59 yrs	4G Device	Noakhali	4626	2956	" 9,097 "	" 9,083 "
Selected	AT	45-59 yrs	Basic	Noakhali	11545	1315	" 2,278 "	" 2,259 "
Selected	AT	45-59 yrs	Others	Noakhali	2255	389	 533 	 526 
Selected	AT	60+ yrs	2G Device	Noakhali	1780	195	 259 	 256 
Selected	AT	60+ yrs	3G Device	Noakhali	2513	1248	" 2,661 "	" 2,653 "
Selected	AT	60+ yrs	4G Device	Noakhali	1274	825	" 2,286 "	" 2,282 "
Selected	AT	60+ yrs	Basic	Noakhali	3207	359	 630 	 626 
Selected	AT	60+ yrs	Others	Noakhali	760	130	 170 	 169 
Selected	AT	OTHERS	2G Device	Noakhali	6	0	 -   	
Selected	AT	OTHERS	3G Device	Noakhali	5	0	 0 	
Selected	AT	OTHERS	4G Device	Noakhali	1	0	 -   	
Selected	AT	OTHERS	Basic	Noakhali	13	0	 -   	
Selected	AT	OTHERS	Others	Noakhali	17	0	 -   	
Selected	AT	<=24 yrs	2G Device	Rajshahi	2250	499	 976 	 969 
Selected	AT	<=24 yrs	3G Device	Rajshahi	4956	2688	" 6,469 "	" 6,454 "
Selected	AT	<=24 yrs	4G Device	Rajshahi	2279	1497	" 4,633 "	" 4,628 "
Selected	AT	<=24 yrs	Basic	Rajshahi	3400	760	" 1,497 "	" 1,489 "
Selected	AT	<=24 yrs	Others	Rajshahi	945	372	 463 	 459 
Selected	AT	25-29 yrs	2G Device	Rajshahi	2736	396	 701 	 695 
Selected	AT	25-29 yrs	3G Device	Rajshahi	4776	2172	" 5,153 "	" 5,138 "
Selected	AT	25-29 yrs	4G Device	Rajshahi	1986	1143	" 3,872 "	" 3,867 "
Selected	AT	25-29 yrs	Basic	Rajshahi	4180	647	" 1,302 "	" 1,295 "
Selected	AT	25-29 yrs	Others	Rajshahi	818	250	 306 	 304 
Selected	AT	30-34 yrs	2G Device	Rajshahi	2422	236	 350 	 346 
Selected	AT	30-34 yrs	3G Device	Rajshahi	3309	1126	" 2,506 "	" 2,496 "
Selected	AT	30-34 yrs	4G Device	Rajshahi	1197	628	" 1,979 "	" 1,976 "
Selected	AT	30-34 yrs	Basic	Rajshahi	3823	360	 627 	 623 
Selected	AT	30-34 yrs	Others	Rajshahi	569	112	 180 	 178 
Selected	AT	35-39 yrs	2G Device	Rajshahi	2139	164	 248 	 246 
Selected	AT	35-39 yrs	3G Device	Rajshahi	2725	912	" 2,142 "	" 2,134 "
Selected	AT	35-39 yrs	4G Device	Rajshahi	960	469	" 1,366 "	" 1,364 "
Selected	AT	35-39 yrs	Basic	Rajshahi	3414	293	 631 	 627 
Selected	AT	35-39 yrs	Others	Rajshahi	450	85	 155 	 154 
Selected	AT	40-44 yrs	2G Device	Rajshahi	1643	134	 222 	 219 
Selected	AT	40-44 yrs	3G Device	Rajshahi	2074	745	" 1,667 "	" 1,661 "
Selected	AT	40-44 yrs	4G Device	Rajshahi	783	405	" 1,253 "	" 1,251 "
Selected	AT	40-44 yrs	Basic	Rajshahi	2406	250	 505 	 501 
Selected	AT	40-44 yrs	Others	Rajshahi	346	61	 76 	 75 
Selected	AT	45-59 yrs	2G Device	Rajshahi	3450	310	 455 	 450 
Selected	AT	45-59 yrs	3G Device	Rajshahi	3793	1339	" 3,172 "	" 3,161 "
Selected	AT	45-59 yrs	4G Device	Rajshahi	1477	744	" 2,465 "	" 2,461 "
Selected	AT	45-59 yrs	Basic	Rajshahi	4873	449	 824 	 817 
Selected	AT	45-59 yrs	Others	Rajshahi	652	124	 135 	 134 
Selected	AT	60+ yrs	2G Device	Rajshahi	889	53	 105 	 104 
Selected	AT	60+ yrs	3G Device	Rajshahi	831	267	 555 	 552 
Selected	AT	60+ yrs	4G Device	Rajshahi	274	137	 402 	 402 
Selected	AT	60+ yrs	Basic	Rajshahi	1222	80	 159 	 157 
Selected	AT	60+ yrs	Others	Rajshahi	188	31	 46 	 45 
Selected	AT	OTHERS	2G Device	Rajshahi	2	0	 -   	
